timestamp,magn_x,magn_y,magn_z
22821,115.6858,17.833652,-202.61974
22842,115.6858,17.833652,-202.61974
22842,115.6858,17.833652,-202.61974
22863,119.27026,7.1623025,-201.1947
22863,119.27026,7.1623025,-201.1947
22885,137.29596,-12.788834,-189.05624
22885,137.29596,-12.788834,-189.05624
22906,137.29596,-12.788834,-189.05624
22906,137.29596,-12.788834,-189.05624
22927,137.29596,-12.788834,-189.05624
22927,137.29596,-12.788834,-189.05624
22949,162.73576,-36.673817,-164.09784
22970,190.08804,-58.144623,-123.45743
22970,190.08804,-58.144623,-123.45743
22991,200.75569,-76.92221,-92.39114
22991,200.75569,-76.92221,-92.39114
23012,200.75569,-76.92221,-92.39114
23013,200.75569,-76.92221,-92.39114
23034,204.10997,-93.50942,-65.96293
23034,204.10997,-93.50942,-65.96293
23055,204.10997,-93.50942,-65.96293
23055,204.10997,-93.50942,-65.96293
23077,209.80266,-103.11619,-10.290572
23098,209.32852,-98.737236,34.475048
23098,209.32852,-98.737236,34.475048
23119,209.32852,-98.737236,34.475048
23120,209.32852,-98.737236,34.475048
23141,209.32852,-98.737236,34.475048
23141,209.32852,-98.737236,34.475048
23162,197.47789,-92.39024,84.98546
23162,197.47789,-92.39024,84.98546
23183,168.17719,-83.931656,139.38405
23183,168.17719,-83.931656,139.38405
23205,168.17719,-83.931656,139.38405
23226,168.17719,-83.931656,139.38405
23226,168.17719,-83.931656,139.38405
23247,120.4003,-62.178764,190.77098
23247,120.4003,-62.178764,190.77098
23269,107.01747,-49.48172,202.12575
23269,107.01747,-49.48172,202.12575
23290,107.01747,-49.48172,202.12575
23290,107.01747,-49.48172,202.12575
23311,95.19452,-39.705967,210.04152
23311,95.19452,-39.705967,210.04152
23332,95.19452,-39.705967,210.04152
23354,95.19452,-39.705967,210.04152
23354,95.19452,-39.705967,210.04152
23375,62.09322,-39.580944,222.11209
23375,62.09322,-39.580944,222.11209
23397,62.09322,-39.580944,222.11209
23397,62.09322,-39.580944,222.11209
23418,51.848038,-50.4626,222.53383
23418,51.848038,-50.4626,222.53383
23439,49.82785,-77.548805,215.07991
23440,49.82785,-77.548805,215.07991
23461,49.82785,-77.548805,215.07991
23482,51.378723,-100.55025,204.95335
23482,51.378723,-100.55025,204.95335
23503,51.378723,-100.55025,204.95335
23503,51.378723,-100.55025,204.95335
23524,36.518517,-132.02997,189.71158
23525,36.518517,-132.02997,189.71158
23546,36.518517,-132.02997,189.71158
23546,13.346816,-151.72247,177.64615
23567,13.346816,-151.72247,177.64615
23567,13.346816,-151.72247,177.64615
23589,13.346816,-151.72247,177.64615
23610,-45.016552,-173.6586,150.24048
23610,-45.016552,-173.6586,150.24048
23631,-45.016552,-173.6586,150.24048
23631,-45.016552,-173.6586,150.24048
23653,-45.016552,-173.6586,150.24048
23653,-45.016552,-173.6586,150.24048
23674,-45.016552,-173.6586,150.24048
23674,-45.016552,-173.6586,150.24048
23695,-93.69475,-169.13881,131.79285
23695,-93.69475,-169.13881,131.79285
23717,-93.69475,-169.13881,131.79285
23717,-93.69475,-169.13881,131.79285
23738,-93.69475,-169.13881,131.79285
23759,-98.842804,-166.62967,131.2275
23759,-98.842804,-166.62967,131.2275
23781,-87.0347,-164.61975,141.70851
23781,-87.0347,-164.61975,141.70851
23802,-87.0347,-164.61975,141.70851
23803,-87.0347,-164.61975,141.70851
23823,-87.0347,-164.61975,141.70851
23823,-87.0347,-164.61975,141.70851
23845,-87.0347,-164.61975,141.70851
23845,-87.0347,-164.61975,141.70851
23866,-87.0347,-164.61975,141.70851
23887,-58.863842,-173.94768,145.02846
23887,-58.863842,-173.94768,145.02846
23909,-58.863842,-173.94768,145.02846
23909,-58.863842,-173.94768,145.02846
23930,-58.863842,-173.94768,145.02846
23930,-58.863842,-173.94768,145.02846
23951,-58.863842,-173.94768,145.02846
23951,-58.863842,-173.94768,145.02846
23973,-33.115337,-190.55421,131.71356
23973,-33.115337,-190.55421,131.71356
23994,-33.115337,-190.55421,131.71356
24015,-33.115337,-190.55421,131.71356
24015,-33.115337,-190.55421,131.71356
24037,-33.115337,-190.55421,131.71356
24037,-33.115337,-190.55421,131.71356
24058,3.683029,-202.23009,117.666595
24058,3.683029,-202.23009,117.666595
24079,3.683029,-202.23009,117.666595
24079,3.683029,-202.23009,117.666595
24101,3.683029,-202.23009,117.666595
24101,3.683029,-202.23009,117.666595
24122,3.683029,-202.23009,117.666595
24143,41.235645,-214.37788,84.248116
24143,41.235645,-214.37788,84.248116
24164,41.235645,-214.37788,84.248116
24165,41.235645,-214.37788,84.248116
24186,41.235645,-214.37788,84.248116
24186,41.235645,-214.37788,84.248116
24207,41.235645,-214.37788,84.248116
24207,41.235645,-214.37788,84.248116
24229,79.6158,-216.55402,39.00877
24229,79.6158,-216.55402,39.00877
24250,79.6158,-216.55402,39.00877
24271,79.6158,-216.55402,39.00877
24272,79.6158,-216.55402,39.00877
24293,83.71529,-218.48901,-3.2092488
24293,83.71529,-218.48901,-3.2092488
24314,83.71529,-218.48901,-3.2092488
24314,83.71529,-218.48901,-3.2092488
24335,83.71529,-218.48901,-3.2092488
24336,83.71529,-218.48901,-3.2092488
24357,83.71529,-218.48901,-3.2092488
24357,83.71529,-218.48901,-3.2092488
24378,57.7617,-224.61197,-31.129515
24399,40.799503,-228.3241,-30.97597
24399,40.799503,-228.3241,-30.97597
24421,40.799503,-228.3241,-30.97597
24421,40.799503,-228.3241,-30.97597
24442,40.799503,-228.3241,-30.97597
24442,40.799503,-228.3241,-30.97597
24463,40.799503,-228.3241,-30.97597
24463,40.799503,-228.3241,-30.97597
24485,21.55051,-227.09258,-52.15879
24485,21.55051,-227.09258,-52.15879
24506,-1.3184866,-225.97171,-60.754
24506,-1.3184866,-225.97171,-60.754
24527,-1.3184866,-225.97171,-60.754
24548,-1.3184866,-225.97171,-60.754
24549,-1.3184866,-225.97171,-60.754
24570,-31.117764,-217.84642,-79.56519
24570,-31.117764,-217.84642,-79.56519
24591,-31.117764,-217.84642,-79.56519
24591,-31.117764,-217.84642,-79.56519
24612,-55.808365,-212.43773,-80.69474
24613,-55.808365,-212.43773,-80.69474
24634,-55.808365,-212.43773,-80.69474
24635,-55.808365,-212.43773,-80.69474
24655,-55.808365,-212.43773,-80.69474
24677,-72.30875,-204.63676,-87.47135
24677,-72.30875,-204.63676,-87.47135
24698,-83.20743,-199.84227,-88.857124
24698,-83.20743,-199.84227,-88.857124
